5568,5248,4608,4608,4736,4672,4800,4864,5440,5376,4736,4608,4800,4800,4800,4800,5376,5376,4864,4672,4608,4800,4672,4800,4672,4928,4672,4736,4800,4672,4800,4992,4928,4608,4736,4800,4800,4736,4864,4992,4736,4800,4672,4672,4800,4864,4736,4992,4800,4736,4992,4800,4736,4800,4928,5056,4928,4992,4800,4672,4736,4928,4672,5120
5568,5184,4736,4608,4800,4928,4800,4928,5440,5504,4736,4672,4864,4736,4864,4864,5504,5120,4928,4672,4736,4864,4864,4800,4800,4928,4672,4800,4864,4736,4864,5056,4864,4672,4736,4864,4864,4800,4864,4928,4800,4736,4800,4800,4864,4864,4864,4992,4736,4672,4800,4800,4736,4928,4928,5184,5056,4864,4608,4800,4928,4800,4736,4928
5760,5440,4736,4672,4864,4800,4864,4928,5760,5568,4992,4736,4928,4800,4864,4864,5824,5440,4992,4736,4864,4928,4800,4800,4736,4992,4672,4864,4864,4736,4864,4928,4864,4736,4736,4864,4928,4864,4864,4992,4928,4736,4800,4736,4928,4864,4864,4928,5056,4800,4800,4800,4864,5056,4992,5376,4864,4928,4800,4864,4800,4800,4736,5184
5824,5568,4864,4800,4864,4736,4864,4928,5760,5568,5504,4800,4800,4928,4928,4928,5888,5824,5056,4864,4864,4864,4864,4864,4928,4864,4800,4864,4864,4864,4992,5056,4864,4736,4736,4928,4800,4864,4928,5120,4800,4864,4800,4736,4928,5056,4992,4864,4992,4672,4800,4864,4864,4864,4928,5056,4992,4864,4672,4864,4864,4864,4736,5184
6208,5824,5120,4736,4800,4928,4800,4800,5888,5888,5504,4928,4864,4672,4864,4800,5952,5824,5056,5056,4800,4864,4864,4992,4800,4864,4800,4928,4864,4736,4864,4928,4800,4800,4736,4800,4928,4800,4864,4928,4800,4800,4864,4800,4864,4864,4864,4992,4864,4864,4864,4864,4736,4928,4992,5120,4736,4992,4800,4736,4736,4864,4800,5120
6080,6080,5568,4928,4928,4992,4992,4992,5952,5888,5440,5376,4864,4864,4736,4928,5632,5888,5312,5120,4864,4864,4864,4800,4864,5056,4672,4864,4864,4736,4928,5056,4864,4864,4736,4928,4864,4800,4864,5056,4672,4800,4864,4800,4992,4928,4800,4992,4928,4672,4864,4736,4864,4864,4928,5184,4800,5056,4672,4672,4928,4992,4800,5056
6016,6208,6272,5888,5312,5056,4800,4992,5888,6272,5952,5504,5248,4800,4864,4928,5184,5952,5632,5248,4992,4864,4928,4864,4928,5184,4928,4928,4800,4928,4736,4992,4992,4800,4672,4864,4928,4864,4864,4864,4928,4928,4928,4800,4992,4928,4928,5056,5120,4800,4928,4864,4864,4992,4864,5120,4992,5056,4864,4864,4992,4864,4928,5120
5888,6400,6400,6208,5952,5248,4928,4928,5760,6208,6272,5696,5312,5120,4992,4864,5184,5888,5632,5184,4928,4928,4864,4864,4800,5056,5248,4992,5056,4864,4928,5120,4864,4800,4736,4864,4864,4928,4864,5056,5056,4800,4672,4672,4864,4992,4928,5056,4864,4864,4672,4864,4800,5120,5120,5312,4864,4864,4608,4800,4992,4800,4800,5120
5312,5056,4928,4672,5376,5312,4928,4928,5632,5504,5120,5056,5440,5248,4928,4928,5248,5824,6016,5696,5056,4992,4864,4736,4864,5376,5376,5120,4864,4928,4992,4928,4800,4864,4928,4992,4992,4864,4864,4928,4992,4736,4864,4864,5056,4864,4928,4928,4800,4800,4800,4800,5056,4928,4864,5184,4736,4992,4864,4864,5184,4992,4672,5376
4800,4928,4736,4800,5504,5248,4928,4928,4800,5248,4928,4800,5696,5184,4800,4800,4992,4736,4736,5248,5248,5056,4672,4864,4992,4928,4864,5376,4928,4864,5056,4992,4864,4864,4992,4928,4928,4864,4864,5184,4864,4800,4800,4800,4992,4928,4992,4928,4800,4800,4800,4800,5120,5056,4928,5184,4928,4992,4864,4736,5248,4992,4928,5120
