4480,4416,4544,4544,4608,4800,4736,4864,4416,4416,4416,4416,4736,4736,4928,4928,4480,4416,4608,4544,4672,4928,4800,4736,4608,4544,4352,4544,4608,4736,4800,4992,4544,4416,4480,4672,4672,4608,4736,4928,4416,4480,4608,4544,4736,4800,4928,5440,4544,4480,4672,4608,4544,4672,5056,5760,4608,4608,4608,4672,4608,4800,4672,5632
4672,4416,4544,4480,4800,4800,4736,4992,4736,4608,4544,4608,4800,4800,4992,4928,4480,4544,4608,4544,4608,4800,4928,4864,4544,4736,4480,4608,4672,4736,4800,4992,4608,4544,4608,4672,4800,4672,4736,4928,4544,4480,4608,4544,4800,4864,4992,5440,4544,4544,4736,4672,4544,4928,5248,6080,4736,4800,4672,4608,4544,4928,5120,5824
4672,4480,4544,4544,4736,4864,4736,4928,4544,4608,4608,4480,4672,4736,4864,4928,4608,4480,4608,4544,4736,4800,4928,5056,4608,4608,4480,4608,4672,4736,4928,4992,4544,4544,4544,4736,4800,4736,4800,4864,4608,4480,4736,4608,4864,5120,5376,5312,4480,4544,4736,4672,4736,4800,5312,6272,4608,4608,4736,4736,4736,5120,5248,6080
4672,4544,4416,4608,4672,4864,4800,5056,4608,4672,4608,4608,4800,4736,4992,5120,4608,4416,4608,4480,4608,4736,4736,4992,4736,4608,4544,4608,4736,4800,4800,5056,4544,4544,4608,4800,4800,4672,4864,4864,4480,4544,4480,4672,4928,5248,5376,5312,4608,4544,4608,4608,4800,4864,5888,6272,4800,4800,4864,4736,4800,5376,5504,6400
4800,4544,4480,4480,4672,4800,4928,4992,4608,4608,4480,4480,4736,4736,4928,4992,4672,4608,4672,4608,4544,4864,4736,4864,4608,4608,4544,4736,4736,4672,4928,5120,4672,4608,4480,4544,4736,4864,4800,4992,4608,4672,4544,4480,4992,5376,5312,5632,4544,4544,4608,4608,4800,5056,6144,6400,4800,4736,4736,4864,4864,5760,5888,6592
4672,4480,4480,4544,4800,4864,4672,4800,4480,4544,4480,4544,4800,4736,4864,5056,4544,4480,4608,4544,4480,4736,4800,4800,4544,4672,4480,4544,4672,4736,4864,5056,4480,4544,4416,4800,4864,4800,4800,4928,4480,4608,4672,4416,5056,5376,5760,5760,4480,4480,4672,4736,5056,5696,6336,6592,4544,4544,4800,4800,4928,5888,6272,6720
4608,4480,4544,4480,4736,4800,4928,4928,4608,4672,4608,4480,4800,4736,4864,4992,4544,4608,4736,4608,4736,4864,4864,4864,4672,4736,4608,4672,4800,4672,4992,4992,4544,4544,4416,4864,4800,4800,4992,4928,4608,4480,4672,4608,5184,5824,6016,6080,4608,4608,4736,4864,5312,6208,6400,6784,4544,4672,4736,4864,5184,6208,6592,6592
4736,4544,4416,4480,4800,4928,4800,5120,4544,4672,4608,4480,4800,4800,4928,5056,4544,4672,4544,4480,4672,4864,4864,4928,4608,4544,4608,4608,4736,4736,5056,5056,4736,4480,4672,4928,5184,5568,5504,5056,4608,4544,4800,4992,5824,6272,6528,5952,4672,4608,4736,4800,5888,6592,6784,6080,4736,4864,4672,4928,5760,6720,6528,6016
4544,4544,4544,4608,4672,4992,4864,4992,4544,4608,4608,4672,4800,4928,4928,5120,4544,4608,4672,4480,4672,4800,4992,4992,4672,4544,4672,4736,5056,4992,5120,5120,4544,4608,4608,5248,5248,5888,5824,5056,4608,4480,4736,5120,6208,6464,6720,5568,4608,4544,4672,5120,6656,6656,6592,5696,4672,4800,4672,5056,6400,6336,5952,5888
4416,4416,4544,4480,4672,4800,4800,4864,4544,4608,4608,4480,4672,4736,5056,4992,4608,4544,4672,4608,4608,4736,4864,4992,4736,4672,4672,4800,5312,5184,4992,5184,4608,4544,4736,5632,5824,6336,5760,5056,4608,4608,4544,5824,6400,6464,6400,5248,4608,4544,4736,6336,6464,5824,5888,5376,4800,4736,4928,5248,5568,6080,5696,5248
4544,4544,4608,4608,4672,4864,4992,4928,4608,4608,4672,4672,4800,4736,4736,5120,4544,4672,4608,4736,4736,4992,5056,5120,4800,4736,4800,4992,5440,5376,5184,5056,4608,4672,4928,6080,6336,6592,5504,4992,4736,4672,5504,6400,6144,5824,5440,5120,4672,4672,5568,6336,5824,6144,5440,5120,4736,4800,4928,5184,5632,5632,5056,5056
4608,4672,4608,4480,4800,4928,4864,4928,4544,4608,4672,4480,4736,4800,4992,4928,4736,4736,4480,4736,4800,4992,4992,4928,4672,4800,4928,5568,5760,5504,5184,5120,4800,4864,6080,6144,5760,6208,5120,4864,4608,5184,6656,5824,5952,5760,5184,4864,4672,4800,5120,5760,5952,5440,5056,5056,4864,4800,4864,4928,4992,4864,4736,4928
4672,4544,4672,4544,4672,4864,4864,4992,4608,4608,4672,4672,4736,4800,5056,5056,4672,4544,4608,4864,4864,4928,4928,4928,4864,5440,5504,5568,5632,5504,5056,5248,4864,6080,5888,5952,5824,5568,4800,4864,4672,5184,5632,5952,6080,5248,4992,4864,4672,4544,4864,4992,4928,4864,4992,4800,4736,4800,4800,4800,4736,4864,4736,4992
4736,4672,4672,4480,4736,4928,4800,4992,4544,4736,4608,4800,4864,4800,4928,4928,4800,5376,5184,5440,4992,4928,5056,5056,5248,6144,5696,5952,5760,5312,4992,5056,4928,5888,5760,6144,5504,4864,4736,4992,4672,4800,4928,4928,4992,4736,4928,4672,4672,4480,4672,4608,4672,4672,4864,4928,4864,4608,4672,4800,4736,4736,4672,4800
4672,4736,4736,4608,4800,4992,4992,4928,4672,5248,5440,5312,4992,4928,4928,4992,5120,5696,5888,5696,5440,4992,4992,4864,5120,6080,5760,5952,5568,4928,4928,4864,4800,4672,4928,4864,4736,4800,4608,4800,4544,4608,4544,4608,4672,4672,4800,4608,4544,4416,4608,4416,4608,4672,4800,4736,4608,4544,4480,4544,4544,4800,4672,4864
4736,5056,5504,5184,4992,4928,4992,4992,4864,5824,5952,5632,5312,4928,5056,5056,5120,6272,5760,5632,5952,5184,4992,4928,4928,5184,5376,5184,4864,4928,4864,4992,4544,4544,4672,4736,4672,4736,4672,4864,4608,4544,4544,4544,4800,4800,4736,4736,4480,4480,4672,4544,4608,4800,4800,4928,4480,4608,4672,4608,4608,4672,4480,4992
4928,5440,5568,5504,5376,4864,4992,4928,4864,6144,6208,6272,6016,4928,4928,5120,4608,4608,5248,4800,4608,4864,4672,4736,4544,4672,4672,4672,4736,4672,4800,4928,4672,4416,4480,4672,4608,4672,4480,4736,4416,4608,4480,4480,4736,4672,4800,4608,4416,4480,4608,4608,4608,4736,4736,4864,4672,4672,4544,4608,4544,4608,4736,4928
4864,6208,6144,6272,6080,5120,4992,5056,4672,5376,5888,5760,5056,4800,4864,4992,4672,4480,4736,4672,4608,4736,4736,4736,4608,4608,4544,4608,4544,4544,4800,4992,4608,4544,4416,4608,4608,4608,4672,4736,4416,4480,4416,4544,4608,4672,4800,4736,4480,4416,4608,4608,4608,4608,4864,4736,4544,4672,4672,4544,4480,4480,4672,4928
4864,5952,6144,6080,5824,5056,4928,4800,4480,5056,5312,5184,4800,4672,4800,4800,4608,4416,4608,4544,4480,4800,4672,4800,4480,4480,4416,4736,4416,4672,4672,4736,4480,4480,4480,4544,4736,4544,4608,4608,4416,4416,4480,4352,4608,4608,4608,4672,4544,4416,4480,4608,4480,4608,4800,4800,4608,4544,4480,4608,4480,4672,4544,4864
4672,5696,5824,5952,5376,5184,4928,4800,4416,4800,4864,4992,4736,4736,4864,4992,4480,4480,4608,4608,4544,4672,4800,4800,4672,4608,4352,4672,4608,4544,4544,4864,4480,4288,4480,4480,4608,4608,4608,4736,4480,4480,4608,4352,4672,4608,4608,4608,4352,4544,4544,4544,4480,4608,4736,4800,4480,4544,4608,4480,4608,4672,4544,4928
4672,5120,5760,5696,5440,4992,4928,4928,4544,4544,5120,4864,4928,4736,4864,4928,4544,4480,4544,4608,4416,4736,4672,4736,4608,4608,4416,4480,4544,4544,4736,4928,4544,4352,4288,4544,4544,4544,4608,4672,4352,4352,4416,4352,4544,4544,4672,4672,4352,4352,4544,4608,4544,4608,4736,4736,4544,4608,4608,4480,4416,4608,4480,4800
4608,5504,5888,5952,5760,5184,5120,5056,4608,4672,5568,5312,5248,4800,4736,4992,4480,4480,4800,4672,4928,4800,4800,4736,4672,4608,4480,4608,4608,4608,4736,4800,4544,4352,4416,4544,4544,4608,4608,4672,4416,4352,4480,4416,4608,4544,4608,4800,4416,4288,4416,4416,4480,4672,4608,4800,4608,4352,4544,4416,4544,4544,4672,4736
4864,5888,6208,6144,6080,5120,4928,5056,4608,5120,5888,5696,5504,4992,4992,5056,4544,4608,5056,4736,4992,4928,4864,4800,4608,4672,4544,4800,4928,4736,4800,4928,4544,4416,4416,4672,4480,4608,4608,4736,4352,4352,4480,4352,4608,4480,4608,4800,4352,4544,4480,4480,4416,4672,4736,4864,4544,4544,4672,4416,4608,4544,4544,4672
4864,5440,5952,6144,6272,4992,4928,5056,4544,5760,6144,6208,6080,5184,4992,5120,4544,4800,5568,5504,5120,5120,4800,4800,4608,4608,4672,4864,5184,4736,4736,4864,4480,4416,4480,4608,4608,4544,4608,4608,4416,4416,4480,4480,4608,4672,4608,4672,4544,4352,4608,4544,4480,4480,4736,4800,4608,4672,4416,4480,4608,4672,4480,4672
4608,4672,5056,4800,4800,4736,4736,4864,4672,5248,5632,5504,5184,4928,4864,4928,4672,5440,5632,5504,6144,5312,4992,4928,4736,5440,5248,5504,5952,4864,4864,4992,4608,4608,4800,5184,4800,4672,4672,4672,4416,4352,4544,4416,4608,4608,4736,4544,4544,4544,4544,4480,4416,4800,4544,4736,4608,4480,4544,4544,4416,4608,4480,4736
